neuron_id,influence_corr,stability_corr,abs_influence_corr,abs_stability_corr
357,-0.3896483477275013,0.3492707010948135,0.3896483477275013,0.3492707010948135
358,0.24642328925335022,-0.04315475520811711,0.24642328925335022,0.04315475520811711
359,0.1811029113488328,-0.03639957838171041,0.1811029113488328,0.03639957838171041
360,0.5036892364809464,-0.28474691757904047,0.5036892364809464,0.28474691757904047
361,0.1514028538455177,0.030380048174295828,0.1514028538455177,0.030380048174295828
362,0.04201524273511276,0.13529832104027364,0.04201524273511276,0.13529832104027364
363,0.39980178087184715,-0.4156084300657314,0.39980178087184715,0.4156084300657314
364,0.09740643897761492,-0.20808196712993915,0.09740643897761492,0.20808196712993915
365,-0.5205662269876737,0.1837166786349096,0.5205662269876737,0.1837166786349096
366,0.5006081596225584,-0.13732173861969385,0.5006081596225584,0.13732173861969385
367,0.32135245081723945,-0.2418230965592894,0.32135245081723945,0.2418230965592894
368,0.03879041749258081,-0.05215693122610132,0.03879041749258081,0.05215693122610132
369,0.11697387003784046,-0.31439641832181703,0.11697387003784046,0.31439641832181703
370,-0.4024118800584263,0.3888412114380241,0.4024118800584263,0.3888412114380241
371,0.15958926519097633,-0.38365174955905224,0.15958926519097633,0.38365174955905224
372,-0.566590449422911,0.2612025529548702,0.566590449422911,0.2612025529548702
373,-0.3351083384856414,0.2615687478723682,0.3351083384856414,0.2615687478723682
374,0.33855692540223864,-0.15702300196934205,0.33855692540223864,0.15702300196934205
375,-0.06930759117976691,0.02565411764272744,0.06930759117976691,0.02565411764272744
376,0.01585470264791017,0.045026372247583386,0.01585470264791017,0.045026372247583386
377,0.23655207831731345,-0.0056511472590235375,0.23655207831731345,0.0056511472590235375
378,-0.31344932321376334,-0.0394709619350556,0.31344932321376334,0.0394709619350556
379,0.10517159689129138,0.007036529953605777,0.10517159689129138,0.007036529953605777
380,0.27086626285533216,0.16033666080663933,0.27086626285533216,0.16033666080663933
381,0.3780465281018337,-0.46590952150998005,0.3780465281018337,0.46590952150998005
382,-0.07425807789793629,0.3136545667467105,0.07425807789793629,0.3136545667467105
383,0.3079804495842007,-0.25925259762013064,0.3079804495842007,0.25925259762013064
